ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,YEARS_EMPLOYED,months_on_record,max_dpd,avg_dpd,num_late_payments,TARGET
5052956,1,0,1,0,157500.0,2,1,4,4,0,1,0,18,1,66.6,0.0,5,0,0.0,0,0
5052957,1,0,1,0,157500.0,2,1,4,4,0,1,0,18,1,66.6,0.0,6,1,0.16666666666666666,1,0
5052958,1,0,1,0,157500.0,2,1,4,4,0,1,0,18,1,66.6,0.0,4,0,0.0,0,0
5052959,1,0,1,0,157500.0,2,1,4,4,0,1,0,18,1,66.6,0.0,5,0,0.0,0,0
5052962,0,1,1,0,135000.0,1,1,1,4,0,0,0,0,2,27.3,7.1,7,0,0.0,0,0
5052963,0,1,1,0,135000.0,1,1,1,4,0,0,0,0,2,27.3,7.1,16,0,0.0,0,0
5052964,0,1,1,0,135000.0,1,1,1,4,0,0,0,0,2,27.3,7.1,16,0,0.0,0,0
5052965,0,1,1,0,135000.0,1,1,1,4,0,0,0,0,2,27.3,7.1,15,0,0.0,0,0
5052966,0,1,1,0,135000.0,1,1,1,4,0,0,0,0,2,27.3,7.1,8,0,0.0,0,0
5052967,0,1,1,0,135000.0,1,1,1,4,0,0,0,0,2,27.3,7.1,6,0,0.0,0,0
5052969,1,0,1,1,157500.0,1,3,3,4,0,0,0,3,3,41.7,5.9,7,0,0.0,0,0
5052970,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,15,0,0.0,0,0
5052971,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,16,0,0.0,0,0
5052974,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,29,1,0.06896551724137931,2,0
5052975,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,7,0,0.0,0,0
5052976,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,16,1,0.0625,1,0
5052977,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,7,0,0.0,0,0
5052978,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,39,0,0.0,0,0
5052979,0,1,1,1,360000.0,0,1,1,4,0,1,0,0,3,45.2,3.7,18,0,0.0,0,0
5052980,1,0,1,0,112500.0,0,1,1,4,0,0,0,2,2,52.9,4.4,7,0,0.0,0,0
5052981,1,0,1,0,112500.0,0,1,1,4,0,0,0,2,2,52.9,4.4,7,0,0.0,0,0
5052982,1,0,1,0,112500.0,0,1,1,4,0,0,0,2,2,52.9,4.4,7,0,0.0,0,0
5052983,1,0,1,0,112500.0,0,1,1,4,0,0,0,2,2,52.9,4.4,7,0,0.0,0,0
5052985,0,1,1,0,225000.0,0,1,1,4,0,0,0,0,2,41.3,7.6,19,0,0.0,0,0
5052986,0,1,1,0,225000.0,0,1,1,4,0,0,0,0,2,41.3,7.6,15,0,0.0,0,0
5052987,0,1,1,0,225000.0,0,1,1,4,0,0,0,0,2,41.3,7.6,15,0,0.0,0,0
5052988,1,0,1,0,56700.0,2,1,1,4,0,0,0,18,2,56.7,0.0,45,0,0.0,0,0
5052990,1,0,1,0,56700.0,2,1,1,4,0,0,0,18,2,56.7,0.0,19,0,0.0,0,0
5052991,1,0,1,0,56700.0,2,1,1,4,0,0,0,18,2,56.7,0.0,18,0,0.0,0,0
5052992,1,0,1,0,56700.0,2,1,1,4,0,0,0,18,2,56.7,0.0,19,0,0.0,0,0
5052993,1,0,1,0,56700.0,2,1,1,4,0,0,0,18,2,56.7,0.0,19,0,0.0,0,0
5052994,1,0,1,0,56700.0,2,1,1,4,0,0,0,18,2,56.7,0.0,18,0,0.0,0,0
5052997,1,0,1,0,94500.0,2,0,2,4,0,0,0,18,1,62.8,0.0,19,0,0.0,0,0
5052999,1,1,1,0,90000.0,0,1,1,4,0,0,0,3,2,38.4,7.8,36,0,0.0,0,0
5053000,1,1,1,0,157500.0,0,2,1,4,1,1,0,18,2,25.7,4.5,4,0,0.0,0,0
5053001,1,1,1,0,157500.0,0,2,1,4,1,1,0,18,2,25.7,4.5,4,0,0.0,0,0
5053002,1,1,1,0,157500.0,0,2,1,4,1,1,0,18,2,25.7,4.5,4,0,0.0,0,0
5053003,1,1,1,0,157500.0,0,2,1,4,1,1,0,18,2,25.7,4.5,4,0,0.0,0,0
5053004,1,0,1,0,180000.0,0,0,1,4,0,0,0,10,2,45.3,13.8,15,0,0.0,0,0
5053005,1,0,1,0,180000.0,0,0,1,4,0,0,0,10,2,45.3,13.8,4,0,0.0,0,0
5053006,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,27,0,0.0,0,0
5053008,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,39,1,0.02564102564102564,1,0
5053011,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,8,1,0.125,1,0
5053012,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,58,0,0.0,0,0
5053013,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,5,0,0.0,0,0
5053016,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,39,1,0.02564102564102564,1,0
5053017,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,38,1,0.02631578947368421,1,0
5053018,1,0,0,0,157500.0,0,1,0,4,0,0,0,7,1,52.6,32.7,35,1,0.2,7,0
5053019,1,0,1,0,202500.0,2,1,1,4,0,0,0,18,2,60.6,0.0,7,0,0.0,0,0
5053021,1,0,1,0,202500.0,2,1,1,4,0,0,0,18,2,60.6,0.0,55,0,0.0,0,0
5053022,1,0,1,0,202500.0,2,1,1,4,0,0,0,18,2,60.6,0.0,35,0,0.0,0,0
5053023,1,1,1,0,90000.0,0,1,1,4,1,1,0,2,2,40.7,1.3,3,0,0.0,0,0
5053024,1,1,1,0,90000.0,0,1,1,4,1,1,0,2,2,40.7,1.3,3,0,0.0,0,0
5053025,1,1,1,0,90000.0,0,1,1,4,1,1,0,2,2,40.7,1.3,3,0,0.0,0,0
5053026,1,1,1,0,90000.0,0,1,1,4,1,1,0,2,2,40.7,1.3,2,0,0.0,0,0
5053029,1,0,0,0,112500.0,2,1,4,4,0,0,0,18,1,66.4,0.0,42,0,0.0,0,0
5053030,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.8,0.0,14,0,0.0,0,0
5053031,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.8,0.0,14,1,0.21428571428571427,3,0
5053032,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.8,0.0,14,0,0.0,0,0
5053033,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.8,0.0,14,0,0.0,0,0
5053034,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.8,0.0,14,0,0.0,0,0
5053035,1,0,1,0,45000.0,2,0,1,4,0,0,0,18,2,60.9,0.0,39,0,0.0,0,0
5053036,1,0,1,0,45000.0,2,0,1,4,0,0,0,18,2,60.9,0.0,28,0,0.0,0,0
5053037,1,0,1,0,45000.0,2,0,1,4,0,0,0,18,2,60.9,0.0,18,0,0.0,0,0
5053038,1,0,1,0,45000.0,2,0,1,4,0,0,0,18,2,60.9,0.0,30,0,0.0,0,0
5053039,1,0,1,0,45000.0,2,0,1,4,0,0,0,18,2,60.9,0.0,30,0,0.0,0,0
5053040,1,0,1,0,45000.0,2,0,1,4,0,0,0,18,2,60.9,0.0,18,0,0.0,0,0
5053041,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,1,0,0.0,0,0
5053042,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,25,0,0.0,0,0
5053043,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,25,0,0.0,0,0
5053044,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,18,0,0.0,0,0
5053045,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,4,0,0.0,0,0
5053046,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,25,0,0.0,0,0
5053047,1,0,1,0,148500.0,0,1,1,4,1,0,0,0,2,33.6,5.0,25,0,0.0,0,0
5053048,1,0,1,0,157500.0,2,1,0,0,0,0,0,18,1,22.3,0.0,10,1,0.1,1,0
5053049,1,0,1,0,157500.0,2,1,0,0,0,0,0,18,1,22.3,0.0,11,0,0.0,0,0
5053051,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,38,0,0.0,0,0
5053055,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,20,0,0.0,0,0
5053056,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,30,0,0.0,0,0
5053057,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,38,0,0.0,0,0
5053058,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,29,0,0.0,0,0
5053059,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,20,0,0.0,0,0
5053060,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,56.3,0.0,10,0,0.0,0,0
5053063,1,0,1,0,193500.0,3,1,1,5,0,0,0,8,2,60.7,27.8,2,0,0.0,0,0
5053064,1,0,1,0,193500.0,3,1,1,5,0,0,0,8,2,60.7,27.8,3,0,0.0,0,0
5053066,1,0,1,0,193500.0,3,1,1,5,0,0,0,8,2,60.7,27.8,3,0,0.0,0,0
5053068,1,0,1,0,193500.0,3,1,1,5,0,0,0,8,2,60.7,27.8,22,0,0.0,0,0
5053069,1,0,1,0,193500.0,3,1,1,5,0,0,0,8,2,60.7,27.8,17,1,0.11764705882352941,2,0
5053070,1,0,1,0,193500.0,3,1,1,5,0,0,0,8,2,60.7,27.8,2,0,0.0,0,0
5053071,0,0,1,1,270000.0,0,1,1,4,0,0,0,8,3,32.4,0.6,52,0,0.0,0,0
5053074,0,0,1,1,270000.0,0,1,1,4,0,0,0,8,3,32.4,0.6,44,0,0.0,0,0
5053076,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,57.9,0.0,2,0,0.0,0,0
5053077,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,57.9,0.0,31,0,0.0,0,0
5053078,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,57.9,0.0,33,0,0.0,0,0
5053079,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,5,0,0.0,0,0
5053080,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,5,0,0.0,0,0
5053081,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,34,0,0.0,0,0
5053082,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,14,0,0.0,0,0
5053083,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,24,0,0.0,0,0
5053084,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,41,1,0.024390243902439025,1,0
5053085,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,15,0,0.0,0,0
5053088,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,45,0,0.0,0,0
5053089,1,0,0,0,175500.0,0,1,0,4,0,0,0,5,1,51.0,1.8,15,0,0.0,0,0
5053092,0,0,1,1,180000.0,0,1,1,4,0,1,0,0,3,37.5,2.6,20,0,0.0,0,0
5053093,0,0,1,1,180000.0,0,1,1,4,0,1,0,0,3,37.5,2.6,2,0,0.0,0,0
5053094,0,0,1,1,180000.0,0,1,1,4,0,1,0,0,3,37.5,2.6,1,0,0.0,0,0
5053095,0,0,1,1,180000.0,0,1,1,4,0,1,0,0,3,37.5,2.6,12,0,0.0,0,0
5053096,0,0,1,1,180000.0,0,1,1,4,0,1,0,0,3,37.5,2.6,12,0,0.0,0,0
5053097,0,0,1,1,180000.0,0,1,1,4,0,1,0,0,3,37.5,2.6,8,0,0.0,0,0
5053099,1,0,1,0,144000.0,2,1,1,4,0,1,0,18,2,57.4,0.0,4,0,0.0,0,0
5053101,1,0,1,0,144000.0,2,1,1,4,0,1,0,18,2,57.4,0.0,4,0,0.0,0,0
5053102,0,0,0,0,130500.0,2,3,1,4,0,0,0,18,2,67.8,0.0,27,1,0.037037037037037035,1,0
5053103,0,0,0,0,130500.0,2,3,1,4,0,0,0,18,2,67.8,0.0,17,0,0.0,0,0
5053104,0,0,0,0,130500.0,2,3,1,4,0,0,0,18,2,67.8,0.0,11,0,0.0,0,0
5053105,0,0,0,0,130500.0,2,3,1,4,0,0,0,18,2,67.8,0.0,16,0,0.0,0,0
5053106,0,1,1,0,315000.0,0,3,1,4,0,0,0,4,2,39.7,1.6,7,0,0.0,0,0
5053107,0,1,1,0,315000.0,0,3,1,4,0,0,0,4,2,39.7,1.6,12,0,0.0,0,0
5053108,1,0,1,0,90000.0,2,1,1,4,0,1,0,18,2,62.9,0.0,4,0,0.0,0,0
5053109,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,11,0,0.0,0,0
5053110,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,56,1,0.017857142857142856,1,0
5053111,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,39,0,0.0,0,0
5053112,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,9,0,0.0,0,0
5053113,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,23,0,0.0,0,0
5053114,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,18,0,0.0,0,0
5053115,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,7,0,0.0,0,0
5053116,1,0,1,0,99000.0,2,1,1,4,0,0,0,18,2,65.3,0.0,23,0,0.0,0,0
5053117,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,26,0,0.0,0,0
5053118,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,32,0,0.0,0,0
5053119,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,26,0,0.0,0,0
5053120,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,18,0,0.0,0,0
5053121,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,5,0,0.0,0,0
5053122,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,5,0,0.0,0,0
5053123,0,1,0,1,270000.0,1,1,3,4,0,0,0,18,3,37.1,3.9,6,0,0.0,0,0
5053124,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,20,0,0.0,0,0
5053125,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,49,0,0.0,0,0
5053128,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,36,0,0.0,0,0
5053134,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,44,0,0.0,0,0
5053135,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,6,0,0.0,0,0
5053136,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,11,0,0.0,0,0
5053138,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,34,0,0.0,0,0
5053139,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,31,0,0.0,0,0
5053140,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,20,0,0.0,0,0
5053141,0,1,1,1,234000.0,0,1,1,4,0,0,0,5,3,31.5,9.9,5,0,0.0,0,0
5053142,0,0,1,1,126000.0,0,1,3,4,0,1,0,18,3,33.7,0.4,16,0,0.0,0,0
5053143,0,0,1,1,126000.0,0,1,3,4,0,1,0,18,3,33.7,0.4,17,0,0.0,0,0
5053144,0,0,1,1,126000.0,0,1,3,4,0,1,0,18,3,33.7,0.4,9,1,0.2222222222222222,2,0
5053145,0,0,1,1,126000.0,0,1,3,4,0,1,0,18,3,33.7,0.4,16,0,0.0,0,0
5053146,0,1,1,0,225000.0,1,1,1,4,0,0,0,4,2,46.5,3.5,13,0,0.0,0,0
5053147,0,1,1,0,225000.0,1,1,1,4,0,0,0,4,2,46.5,3.5,17,1,0.11764705882352941,2,0
5053149,1,0,1,1,126000.0,0,1,1,4,0,0,0,1,3,33.2,2.1,38,2,0.07894736842105263,2,1
5053150,1,0,1,1,90000.0,0,3,0,4,0,0,0,1,2,44.2,6.0,30,0,0.0,0,0
5053151,1,0,1,1,90000.0,0,3,0,4,0,0,0,1,2,44.2,6.0,35,0,0.0,0,0
5053152,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,4,0,0.0,0,0
5053153,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,23,0,0.0,0,0
5053154,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,4,0,0.0,0,0
5053155,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,22,0,0.0,0,0
5053156,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,4,0,0.0,0,0
5053157,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,9,0,0.0,0,0
5053158,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,8,0,0.0,0,0
5053160,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,10,0,0.0,0,0
5053161,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,25,0,0.0,0,0
5053162,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,4,0,0.0,0,0
5053163,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,13,0,0.0,0,0
5053164,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,4,0,0.0,0,0
5053165,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,7,0,0.0,0,0
5053166,1,0,1,0,157500.0,2,1,4,4,0,0,0,18,1,65.1,0.0,9,0,0.0,0,0
5053167,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,43,0,0.0,0,0
5053168,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,8,0,0.0,0,0
5053170,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,53,0,0.0,0,0
5053171,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,8,0,0.0,0,0
5053172,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,5,0,0.0,0,0
5053173,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,8,0,0.0,0,0
5053174,1,1,1,0,157500.0,0,1,1,4,0,0,0,1,2,45.8,6.6,29,0,0.0,0,0
5053175,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,51,0,0.0,0,0
5053176,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,35,0,0.0,0,0
5053177,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,12,0,0.0,0,0
5053178,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,12,0,0.0,0,0
5053179,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,35,0,0.0,0,0
5053180,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,29,0,0.0,0,0
5053181,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,12,0,0.0,0,0
5053182,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,33,0,0.0,0,0
5053183,0,1,1,0,207000.0,2,3,1,4,0,0,0,18,2,66.6,0.0,31,0,0.0,0,0
5053184,1,0,1,0,67500.0,0,1,1,4,0,0,0,10,2,50.1,12.0,3,0,0.0,0,0
5053185,1,0,0,0,135000.0,0,1,0,0,0,0,0,10,1,54.8,7.4,40,0,0.0,0,0
5053186,1,0,0,0,135000.0,0,1,0,0,0,0,0,10,1,54.8,7.4,40,0,0.0,0,0
5053187,1,0,0,0,135000.0,0,1,0,0,0,0,0,10,1,54.8,7.4,8,0,0.0,0,0
5053188,0,0,0,2,157500.0,0,3,1,4,0,0,0,0,4,32.3,12.8,50,0,0.0,0,0
5053189,0,0,0,2,157500.0,0,3,1,4,0,0,0,0,4,32.3,12.8,34,0,0.0,0,0
5053190,0,0,0,2,157500.0,0,3,1,4,0,0,0,0,4,32.3,12.8,12,0,0.0,0,0
5053191,0,0,0,2,157500.0,0,3,1,4,0,0,0,0,4,32.3,12.8,12,0,0.0,0,0
5053192,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,45,0,0.0,0,0
5053194,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,15,0,0.0,0,0
5053197,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,24,0,0.0,0,0
5053198,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,30,0,0.0,0,0
5053199,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,41,0,0.0,0,0
5053200,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,15,0,0.0,0,0
5053201,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,6,0,0.0,0,0
5053202,1,0,1,0,315000.0,0,3,1,4,1,1,0,6,2,42.5,10.4,45,0,0.0,0,0
5053205,1,0,1,1,112500.0,0,1,0,4,0,0,0,5,2,25.7,1.9,3,0,0.0,0,0
5053206,1,0,1,1,112500.0,0,1,0,4,0,0,0,5,2,25.7,1.9,3,0,0.0,0,0
5053207,1,0,1,1,112500.0,0,1,0,4,0,0,0,5,2,25.7,1.9,7,0,0.0,0,0
5053209,1,0,1,0,112500.0,2,1,1,4,0,0,0,18,2,65.9,0.0,17,1,0.058823529411764705,1,0
5053210,1,0,1,0,112500.0,2,1,1,4,0,0,0,18,2,65.9,0.0,16,0,0.0,0,0
5053211,1,0,1,0,112500.0,2,1,1,4,0,0,0,18,2,65.9,0.0,32,1,0.0625,2,0
5053214,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,55.2,0.0,31,0,0.0,0,0
5053215,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,55.2,0.0,18,0,0.0,0,0
5053216,1,0,1,0,157500.0,1,1,1,4,0,0,0,2,2,55.3,8.6,21,0,0.0,0,0
5053218,1,0,1,0,157500.0,1,1,1,4,0,0,0,2,2,55.3,8.6,41,0,0.0,0,0
5053219,1,0,1,0,157500.0,1,1,1,4,0,0,0,2,2,55.3,8.6,22,0,0.0,0,0
5053220,1,0,1,0,157500.0,1,1,1,4,0,0,0,2,2,55.3,8.6,21,0,0.0,0,0
5053221,1,0,1,1,157500.0,1,2,3,4,1,0,0,3,3,35.7,8.6,61,0,0.0,0,0
5053222,1,0,1,0,112500.0,0,1,1,4,1,1,0,0,2,56.3,8.3,14,0,0.0,0,0
5053224,1,0,1,0,112500.0,0,1,1,4,1,1,0,0,2,56.3,8.3,41,1,0.12195121951219512,5,0
5053225,1,0,1,0,90000.0,2,2,3,4,0,0,0,18,2,65.2,0.0,22,0,0.0,0,0
5053226,0,0,1,0,135000.0,0,1,1,4,0,0,0,0,2,54.2,4.3,32,0,0.0,0,0
5053227,0,0,1,0,135000.0,0,1,1,4,0,0,0,0,2,54.2,4.3,5,1,0.2,1,0
5053228,0,0,1,0,135000.0,0,1,1,4,0,0,0,0,2,54.2,4.3,32,0,0.0,0,0
5053229,0,0,1,0,135000.0,0,1,1,4,0,0,0,0,2,54.2,4.3,32,0,0.0,0,0
5053230,1,0,1,0,121500.0,0,0,1,4,0,0,0,18,2,50.4,29.6,39,0,0.0,0,0
5053232,0,1,1,0,121500.0,0,1,1,4,1,0,0,3,2,47.7,22.0,39,0,0.0,0,0
5053233,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,3,0,0.0,0,0
5053234,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,29,0,0.0,0,0
5053235,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,10,0,0.0,0,0
5053237,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,21,0,0.0,0,0
5053238,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,4,0,0.0,0,0
5053239,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,33,0,0.0,0,0
5053240,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,21,0,0.0,0,0
5053241,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,15,0,0.0,0,0
5053242,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,10,0,0.0,0,0
5053243,0,1,1,2,270000.0,0,1,3,4,1,1,0,4,4,39.6,0.8,3,0,0.0,0,0
5053244,0,0,1,1,270000.0,1,1,1,4,0,0,0,0,3,39.8,15.9,39,0,0.0,0,0
5053245,0,0,1,1,270000.0,1,1,1,4,0,0,0,0,3,39.8,15.9,14,0,0.0,0,0
5053246,0,0,0,0,184500.0,1,1,3,0,0,0,0,18,2,22.6,0.5,3,0,0.0,0,0
5053248,0,1,1,0,126000.0,0,1,1,4,1,0,0,9,2,52.8,9.6,40,0,0.0,0,0
5053249,0,1,1,0,126000.0,0,1,1,4,1,0,0,9,2,52.8,9.6,36,0,0.0,0,0
5053251,1,1,1,0,180000.0,1,1,1,4,1,0,0,3,2,51.1,5.9,17,0,0.0,0,0
5053254,1,1,1,0,180000.0,1,1,1,4,1,0,0,3,2,51.1,5.9,32,5,2.1875,16,1
5053255,1,1,1,0,180000.0,1,1,1,4,1,0,0,3,2,51.1,5.9,40,0,0.0,0,0
5053256,1,1,1,0,180000.0,1,1,1,4,1,0,0,3,2,51.1,5.9,18,0,0.0,0,0
5053260,0,0,1,1,135000.0,0,1,1,4,0,0,0,4,3,47.0,3.7,5,0,0.0,0,0
5053261,0,0,1,1,135000.0,0,1,1,4,0,0,0,4,3,47.0,3.7,48,0,0.0,0,0
5053262,0,0,1,1,135000.0,0,1,1,4,0,0,0,4,3,47.0,3.7,20,0,0.0,0,0
5053263,0,0,1,1,135000.0,0,1,1,4,0,0,0,4,3,47.0,3.7,5,0,0.0,0,0
5053265,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,64.0,0.0,17,0,0.0,0,0
5053267,1,0,1,0,67500.0,2,1,1,4,0,1,0,18,2,64.0,0.0,6,0,0.0,0,0
5053268,0,0,0,0,157500.0,0,3,0,2,1,0,0,0,1,25.7,2.1,22,0,0.0,0,0
5053269,0,0,0,0,157500.0,0,3,0,2,1,0,0,0,1,25.7,2.1,8,0,0.0,0,0
5053270,0,0,0,0,157500.0,0,3,0,2,1,0,0,0,1,25.7,2.1,8,0,0.0,0,0
